CODEVALUE,ID,STATUS,PREFLABEL_FI,PREFLABEL_SV,PREFLABEL_EN,DESCRIPTION_FI,SHORTNAME,HIERARCHYLEVEL,STARTDATE,ENDDATE
4419,af24f780-c2d4-42ae-862b-cadc273c08df,VALID,Muut muualla luokittelemattomat toimisto- ja asiakaspalvelutyöntekijät,Övrig kontors- och kundtjänstpersonal utan annan klassificering,Clerical support workers not elsewhere classified,"Luokan yleiskuvaus: Tälle 4-numerotasolle lukeutuvat toimisto- ja asiakaspalvelutyöntekijät, joita ei ole luokiteltu muualla 3-numerotasolla 441 Muut toimisto- ja asiakaspalvelutyöntekijät. Tähän ryhmään tulee luokitella esimerkiksi, mainosassistentit, kustannusassistentit ja julkaisuavustajat.

Tehtäviä:
- mainostilausten vastaanottaminen, mainoshintojen laskeminen ja asiakkaiden laskuttaminen
- kirjeenvaihto asiakkaiden kanssa, mihin sisältyvät mm. vastaukset tieto- ja avunpyyntöihin, korvausvaatimukset, luotto- ja laskutustiedustelut ja palvelua koskevat valitukset
- aikakauslehtien, mainosten, kuvastojen, luetteloiden ja muun julkaistavan materiaalin laatimisen avustaminen
- sanoma- ja aikakauslehtien, lehdistötiedotteiden ja muiden julkaisujen lukeminen henkilöstön ja asiakkaiden kannalta kiinnostavien artikkelien löytämiseksi ja arkistoimiseksi

Esimerkkejä:
- mainosassistentti
- kustannusassistentti
- julkaisuavustaja Tähän kuuluu:  Tähän ei kuulu: - arkistoija (4415)",,,2010-01-01,
5,5d738295-4c1d-4a64-ac8f-e79ccaacdcb3,VALID,Palvelu- ja myyntityöntekijät,Service- och försäljningspersonal,Service and sales workers,"Luokan yleiskuvaus: Hoitavat matkustuspalveluihin, ravintola- ja suurtaloustyöhön, hoitotyöhön, henkilökohtaisiin palveluihin, palo- ja turvallisuuspalveluihin ym. liittyviä tehtäviä tai esittelevät ja myyvät tavaroita tukku- tai vähittäiskaupan liikkeissä tai vastaavissa liikkeissä, kojuissa ja toreilla. Useimmissa tämän pääluokan ammateissa suoriutumiseen vaaditaan ISCOn taitotason kaksi valmiuksia.

Tehtäviin kuuluu yleensä: matkustajien palvelu; ruokien ja juomien valmistaminen, myyminen ja tarjoilu; avustaminen sairaanhoidossa; terveyden- ja kauneudenhoito; ihmisten ja omaisuuden suojelu sekä lain ja järjestyksen ylläpito; tavaroiden esittely ja myyminen. Tehtäviin voi kuulua toisten työntekijöiden ohjaaminen. Tähän kuuluu: - 51 Palvelutyöntekijät
- 52 Myyjät, kauppiaat ym.
- 53 Hoivapalvelun ja terveydenhuollon työntekijät
- 54 Suojelu- ja vartiointityöntekijät Tähän ei kuulu: ",,,2010-01-01,
51,8c2c096a-97ad-4b0a-aa9c-118bff7abf67,VALID,Palvelutyöntekijät,Servicepersonal,Personal service workers,"Luokan yleiskuvaus: Hoitavat matkustamiseen, ravintola- ja suurtaloustyöhön, catering- ja pitopalveluihin, kampaamo- ja kauneudenhoitopalveluihin, lemmikkieläinten hoitoon ja kouluttamiseen ja muihin henkilökohtaisiin palveluihin liittyviä tehtäviä. Suoriutuminen tämän 2-numerotason ammateissa edellyttää yleensä ISCOn taitotason kaksi valmiuksia.

Tehtäviin kuuluu yleensä: matkustamiseen ja kiertoajeluihin liittyvien palvelujen organisointi ja tuottaminen; ravintola- ja suurtaloustyö; ruoan ja juomien valmistaminen ja tarjoileminen; kampaamopalveluiden ja kauneudenhoitokäsittelyjen tekeminen; ennustaminen; hautauspalvelut; eläinten hoito ja kouluttaminen; ajo-opetus; seuralais- ja muut henkilökohtaiset palvelut. Tähän kuuluu: - 511 Matkustuspalvelutyöntekijät, konduktöörit ja oppaat
- 512 Ravintola- ja suurtaloustyöntekijät
- 513 Tarjoilutyöntekijät
- 514 Kampaajat, parturit, kosmetologit ym.
- 515 Kiinteistöhuollon ja siivoustyön esimiehet
- 516 Muut henkilökohtaisen palvelun työntekijät	 Tähän ei kuulu: ",,,2010-01-01,
511,1a1fb814-a38c-489d-b8a2-8addb3275372,VALID,"Matkustuspalvelutyöntekijät, konduktöörit ja oppaat","Personal inom resetjänster, konduktörer och guider","Travel attendants, conductors and guides","Luokan yleiskuvaus: Tarjoavat matkan tekoon liittyviä palveluita lento-, juna-, laiva-, linja-auto- tai muille matkustajille. Opastavat yksittäisiä henkilöitä ja ryhmiä kiertoajeluilla, retkillä matkakohteessa ja tutustumiskäynneillä.

Tehtäviin kuuluu yleensä: matkustajien mukavuuden ja turvallisuuden varmistaminen; ruoan ja virvokkeiden tarjoaminen; matkaan liittyvän informaation antaminen ja kysymyksiin vastaaminen; lippujen keruu tai jakaminen julkisessa liikenteessä; yksittäisten henkilöiden tai ryhmien opastaminen nähtävyyksien luo tehtävillä retkillä sekä kohteista kertominen. Tähän kuuluu: - 5111 Lentoemännät, purserit ym.
- 5112 Konduktöörit, lipuntarkastajat ym.
- 5113 Matkaoppaat Tähän ei kuulu: ",,,2010-01-01,
5111,cc147c9e-e378-4599-af83-75799aec716b,VALID,"Lentoemännät, purserit ym.","Flygvärdinnor, purser m.fl.",Travel attendants and travel stewards,"Luokan yleiskuvaus: Huolehtivat lento- ja laivamatkustajien mukavuudesta ja turvallisuudesta, tarjoilevat aterioita ja juotavaa sekä muita henkilökohtaisia palveluita. Toimenkuvaan voi kuulua sosiaalisen ohjelman suunnittelua ja koordinointia sekä muita tehtäviä.

Tehtäviä:
- lentokoneisiin tai laivoihin tulevien matkustajien tervehtiminen, lippujen tai maihinnousukorttien tarkistaminen ja matkustajien ohjaaminen istuma- tai makuupaikoilleen
- turva- ja hätätoimenpiteiden ja niihin liittyvien laitteiden kuten happinaamarien, turvavöiden ja pelastusliivien esittely, laitteiden käytön selittäminen ja havainnollistaminen
- esivalmistettujen ruoka-annosten ja juomien tarjoileminen
- verovapaiden ja muiden tuotteiden myyminen
- matkustajien tarpeista ja mukavuudesta huolehtiminen, tiedusteluihin vastaaminen ja matkustamon pitäminen puhtaana ja siistinä
- matkustajien opastaminen ja avustaminen hätätilanteissa niitä koskevien toimintasuunnitelmien mukaisesti, esimerkiksi matkustajien evakuointi pakkolaskun jälkeen
- ensiapulaukkujen ja muiden pelastusvälineiden toimintakunnon varmistaminen
- ensiavun antaminen sitä tarvitseville matkustajille
- säätilaa, lentokorkeuksia, lentoreittiä ja varalaskukenttiä koskevan ohjeistuksen hankkiminen tai ohjeistuksesta huolehtiminen ennen lentoa; matkustamohenkilöstön toiminnan ohjaaminen; tarjottavien ruokien ja juomien järjestäminen lennon keston ja matkustajamäärän mukaisesti
- lentokoneen nousuun ja laskuun liittyvät valmistelut matkustamossa
- erityistä huolenpitoa tarvitsevien matkustajien kuten pienten lasten, vanhusten tai toimintarajoitteisten ihmisten erityistarpeista huolehtiminen

Esimerkkejä:
- lentoemäntä
- purseri
- stuertti (lentokone, laiva) Tähän kuuluu:  Tähän ei kuulu: ",,,2010-01-01,
5112,17dcfe11-ddb6-4f15-adfd-b1aad73f4392,VALID,"Konduktöörit, lipuntarkastajat ym.","Konduktörer, biljettkontrollanter m.fl.",Transport conductors,"Luokan yleiskuvaus: Tarkastavat ja myyvät matkalippuja junissa, raitiovaunuissa, linja-autoissa ja muissa joukkoliikennevälineissä sekä huolehtivat matkustajien turvallisuudesta.

Tehtäviä:
- matka- ja näyttölippujen myynti, maksujen periminen, aiemmin myytyjen lippujen voimassaolon tarkistaminen
- matkustajien opastaminen
- avun tarjoaminen vanhuksille, sairaille tai toimintarajoitteisille matkustajille liikennevälineeseen nousemisessa, paikalleen asettumisessa ja matkatavaroista huolehtimisessa
- ovien avaaminen ja sulkeminen
- laitteiden turvatarkastusten tekeminen ennen lähtöä
- turvamääräysten noudattamisesta huolehtiminen
- vastaaminen matkustajien tiedusteluihin ja valituksiin; tiedottaminen pysäkeistä ja jatkoyhteyksistä
- tarvittaviin toimiin ryhtyminen hätä- tai onnettomuustilanteissa

Esimerkkejä:
- matkalipuntarkastaja (julkinen liikenne)
- konduktööri Tähän kuuluu:  Tähän ei kuulu: - lipuntarkastaja (elokuvateatteri yms.) (9629)

lipunmyyjä (5230)",,,2010-01-01,
5113,41184b9e-d0d3-403a-a3bf-e864a31f1b25,VALID,Matkaoppaat,Guider,Travel guides,"Luokan yleiskuvaus: Opastavat yksittäisiä matkaajia tai ryhmiä matkoilla, kiertoajeluilla, retkillä ja tutustumiskäynneillä kiinnostaviin kohteisiin kuten historiallisiin paikkoihin, teollisuusyrityksiin ja huvipuistoihin. Kertovat nähtävyyksistä ja antavat taustatietoja kohteista.

Tehtäviä:
- turistien kanssa liikkuminen ja opastaminen risteilyillä ja kiertoajeluilla
- kävijöiden kanssa liikkuminen nähtävyyskohteissa kuten museoissa, näyttelyissä, huvipuistoissa, tehtaissa ja muissa teollisuuslaitoksissa
- nähtävyyksistä ja näyttelyesineistä kertominen, tietojen antaminen niistä ja kysymyksiin vastaaminen
- koululaisryhmien opastaminen ja opettaminen
- opastettavien valvominen ja sen varmistaminen, että järjestäjän sääntöjä ja turvamääräyksiä noudatetaan
- osallistujien kirjaaminen ja mahdollisten tunnisteiden tai turvalaitteiden jakaminen osallistujille
- esitteiden jakaminen, audiovisuaalisten esitysten näyttäminen ja kiertokäyntien kohteissa noudatettavista menettelytavoista kertominen
- ryhmien turvallisuudesta vastaaminen, ensiavun antaminen ja tarvittavien toimenpiteiden, kuten poistumisen johtaminen hätätilanteissa
- matkasuunnitelmaan, palveluihin ja majoitukseen liittyvien ongelmien ratkaiseminen

Esimerkkejä:
- museo-opas
- matkaopas Tähän kuuluu:  Tähän ei kuulu: - kiertoajelubussin kuljettaja (8331)
- turisti-informaatiopisteen hoitaja (4221)",,,2010-01-01,
512,36e89bab-caf1-4ac7-9191-1ceaf6164658,VALID,Ravintola- ja suurtaloustyöntekijät,Restaurang- och storhushållspersonal,Cooks,"Luokan yleiskuvaus: Suunnittelevat, järjestävät, valmistelevat ja valmistavat aterioita hotelleissa, ravintoloissa ja muissa ravitsemusliikkeissä, laivoilla, matkustajajunissa jne. Tähän kuuluvat myös kotitalouksien palveluksessa työskentelevät kokit ja keittäjät.

Tehtäviin kuuluu yleensä: aterioiden suunnitteleminen, ruoka-aineiden valmistelu ja valmistaminen; avustavien keittiötyöntekijöiden työn johtaminen ja koordinointi; ruoan laadun tarkistaminen, ainesosien punnitseminen, mittaaminen ja sekoittaminen; uunien, grillien, pariloiden ja muiden kuumennuslaitteiden lämpötilan sääteleminen; keittiön, keittiön laitteiden, tarjoilualueiden jne. tarkastaminen ja puhdistaminen ruoan turvallisten ja  hygieenisen käsittelyn varmistamiseksi; tilavuudeltaan suurten keittiölaitteiden kuten grillien, rasvakeitinten tai paellapannujen käyttäminen.
 Tähän kuuluu: -  5120 Ravintola- ja suurtaloustyöntekijät Tähän ei kuulu: ",,,2010-01-01,
5120,fafca015-2156-4faf-8381-377a8e52710e,VALID,Ravintola- ja suurtaloustyöntekijät,Restaurang- och storhushållspersonal,Cooks,"Luokan yleiskuvaus: Suunnittelevat, järjestävät, valmistelevat ja valmistavat aterioita hotelleissa, ravintoloissa ja muissa ravitsemusliikkeissä, laivoilla, matkustajajunissa ja kotitalouksissa keittiöpäällikön ohjauksessa tai tämän reseptien mukaisesti. Tähän kuuluvat myös kotitalouksien palveluksessa työskentelevät kokit ja keittäjät.

Tehtäviä:
- aterioiden suunnittelu, elintarvikkeiden esivalmistelu ja keittäminen
- ruuan laaduntarkkailu
- uunien, grillien, pariloiden ja muiden laitteiden käyttö ja säätäminen
- keittiön laitteiden, tarjoilualueiden jne. tarkastaminen ja puhdistaminen ruoan hygieenisen käsittelyn varmistamiseksi
- vuorolistojen laatiminen ja tehtävien jako
- muiden työntekijöiden ja keittiöapulaisten työn koordinointi ja ohjaus
- tarvikkeiden hankkiminen

Esimerkkejä:
- kokki
- suurtalouskeittäjä
- emäntä (suurtalous)
- hovimestari
- vuoroesimies (ravintola)
- palveluvastaava (ruokahuolto) Tähän kuuluu: - 51201 Kokit, keittäjät ja kylmäköt
- 51202 Ravintolaesimiehet ja vuoropäälliköt Tähän ei kuulu: - keittiöpäällikkö (3434)
- keittäjä (einesteollisuus) (8160)
- pikaruokatyöntekijä (9411)",,,2010-01-01,
51201,c9ddb040-5208-4e0e-a397-d34387384dfe,VALID,"Kokit, keittäjät ja kylmäköt","Kockar, kokerskor och kallskänkor",Cooks,"Luokan yleiskuvaus: Suunnittelevat ja valmistavat ruokia esim. ravintoloissa, hotelleissa, laivoissa tai sairaaloissa. Valmistavat ja asettelevat kylmiä ruokia tai jälkiruokia pöytiin ym. Tähän kuuluu:  Tähän ei kuulu: ",,,2010-01-01,
51202,dafeebce-402f-4c62-9cb0-1fdf68f43950,VALID,Ravintolaesimiehet ja vuoropäälliköt,Restaurangföreståndare och skiftledare,Restaurant services supervisors and shift managers,"Luokan yleiskuvaus: Suunnittelevat ja organisoivat ruoanlaittoa ja tarjoilua esim. ravintoloissa, hotelleissa, laivoissa tai sairaaloissa. Järjestelevät työvuoroja, hankkivat tarvikkeita ym. Tähän kuuluu:  Tähän ei kuulu: ",,,2010-01-01,
513,e77b8789-7440-4112-be8e-3bb1b79057c5,VALID,Tarjoilutyöntekijät,Serveringspersonal,Waiters and bartenders,"Luokan yleiskuvaus: Tarjoilevat aterioita ja juoma-annoksia ravitsemusliikkeissä, yökerhoissa yms. laitoksissa ja ruokaloissa, matkustajalaivoilla ja matkustajajunissa. Tähän luokkaan voi kuulua sekä yrittäjiä että palkattua henkilökuntaa.

Tehtäviin kuuluu yleensä: avustaminen baarin varastojen täydentämisessä, baarialueen puhdistaminen, alkoholijuomien ja alkoholittomien juomien tarjoileminen baarissa, pöytien somistaminen puhtailla liinoilla ja puhtaiden astioiden ja ruokailuvälineiden kattaminen, aterioiden ja juoma-annosten tarjoileminen, neuvonanto viinien valinnassa ja viinien tarjoileminen, ateria- ja/tai juomatilausten vastaanottaminen ja välittäminen keittiöön, laskujen esittäminen ja maksujen vastaanottaminen. Tähän kuuluu: - 5131 Tarjoilijat
- 5132 Baarimestarit Tähän ei kuulu: ",,,2010-01-01,
5131,bc9508ef-3dbd-444c-aa37-d1dfa866742d,VALID,Tarjoilijat,Servitörer,Waiters,"Luokan yleiskuvaus: Tarjoilevat ruokaa ja juomia pöytiin ravitsemusliikkeissä, klubeissa, laitoksissa, henkilöstöravintoloissa, laivoilla ja matkustajajunissa.

Tehtäviä:
- pöytien somistaminen puhtailla pöytäliinoilla sekä astioiden ja ruokailuvälineiden kattaminen
- asiakkaiden vastaanottaminen sekä ruoka- ja juomalistojen ojentaminen
- ateria- ja juomavaihtoehtojen esitteleminen
- ateria- ja juomatilausten vastaanottaminen ja välittäminen keittiö- tai baarihenkilökunnalle
- aterioiden ja juomien tarjoaminen pöytiin
- pöytien tyhjentäminen ja astioiden ja ruokailuvälineiden korjaaminen pöydistä
- laskujen esittäminen asiakkaille, maksujen vastaanottaminen ja maksupäätteiden ja kassakoneiden käyttäminen

Esimerkkejä:
- tarjoilija Tähän kuuluu:  Tähän ei kuulu: - baarimestari (5132)
- hovimestari (51202)
- kahvilanjohtaja (liikkeenjohto) (1412)
- ravintolanjohtaja (liikkeenjohto) (1412)
- kahvilamyyjä (5246)
- emäntä (suurkeittiö) (51202)",,,2010-01-01,
5132,5d33a082-2321-4dab-8d78-311f85304b7a,VALID,Baarimestarit,Bartendrar,Bartenders,"Luokan yleiskuvaus: Annostelevat, sekoittavat ja tarjoilevat alkoholijuomia ja alkoholittomia juomia suoraan asiakkaille baaritiskillä tai tarjoilijoiden välityksellä.

Tehtäviä:
- juomatilausten vastaanottaminen tarjoilijoilta tai suoraan asiakkailta
- alkoholijuomien ja alkoholittomien juomien annosteleminen ja tarjoaminen baarissa
- lasien peseminen, baarin tarjoilualueen ja tarvittavien laitteiden kuten espressokeitinten puhdistaminen ja huoltaminen
- maksujen vastaanottaminen, kassakoneiden käyttäminen ja kassan laskeminen
- oluenlaskeminen ja juomien syöttöletkujen kiinnittäminen
- baarin juomavaraston täydentämisessä avustaminen
- henkilöllisyyspapereiden tarkistaminen asiakkaan iän tarkistamiseksi tarvittaessa
- alkoholin ongelmakulutukseen puuttuminen ennaltaehkäisevästi, esim. kieltäytyminen alkoholin tarjoilusta päihtyneelle henkilölle
- ainesosien sekoittaminen cocktaileihin ja drinkkeihin
- pikkusuolaisen ja muun pienen purtavan tarjoileminen baarin asiakkaille

Esimerkkejä:
- baarimestari
- pubinpitäjä Tähän kuuluu:  Tähän ei kuulu: - tarjoilija (5131)",,,2010-01-01,
514,34b1edcd-cd28-4c01-9da9-8505e15f2f7c,VALID,"Kampaajat, parturit, kosmetologit ym.","Frisörer, kosmetologer m.fl.","Hairdressers, beauticians and related workers","Luokan yleiskuvaus: Leikkaavat ja muotoilevat hiuksia, ajavat ja siistivät partoja, antavat kasvo- ja vartalohoitoja, tekevät meikkejä sekä antavat muita kauneudenhoitopalveluja asiakkaille.

Tehtäviin kuuluu yleensä: hiusten leikkaaminen ja muotoilu, partojen ajaminen tai siistiminen, kauneudenhoitojen antaminen, kauneudenhoitotuotteiden käyttäminen, sormen- ja varpaankynsien muotoileminen ja lakkaaminen ja jalkojen pienten vaivojen hoitaminen, kylpevien asiakkaiden auttaminen. Tähän kuuluu: - 5141 Kampaajat ja parturit
- 5142 Kosmetologit ym. Tähän ei kuulu: ",,,2010-01-01,
5141,271ea442-54b7-49fb-965f-f7e056ce4710,VALID,Kampaajat ja parturit,Frisörer,Hairdressers,"Luokan yleiskuvaus: Leikkaavat, muotoilevat, värjäävät ja kihartavat hiuksia, ajavat tai siistivät partoja ja hoitavat päänahan ongelmia.

Tehtäviä:
- hiusten leikkaaminen, muotoileminen, peseminen, värjääminen ja kihartaminen
- partojen ja viiksien ajaminen tai siistiminen
- päänahan hoitaminen
- peruukkien sovittaminen asiakkaiden toivomusten mukaisesti
- neuvonanto hiustenhoitoon, kauneudenhoitotuotteisiin ja kampauksiin liittyvissä asioissa
- hiusten muotoilu rastaleteiksi ja palmikoiksi ja hiuslisäkkeiden lisääminen

Esimerkkejä:
- parturi-kampaaja
- hiusmuotoilija
- kampaaja Tähän kuuluu:  Tähän ei kuulu: - peruukintekijä (7531)",,,2010-01-01,
5142,1e73a84c-bbea-4ff4-a6af-31fbfd3f26b2,VALID,Kosmetologit ym.,Kosmetologer m.fl.,Beauticians and related workers,"Luokan yleiskuvaus: Antavat kasvo- ja vartalohoitoja, tekevät meikkejä ja antavat muita kauneudenhoitopalveluja asiakkaille.

Tehtäviä:
- ihon puhdistaminen ja ihovoiteiden ja vastaavien tuotteiden levittäminen kasvoille ja vartaloon
- kasvo- ja vartalohoitojen antaminen
- kauneushoitolan asiakkaiden, näyttelijöiden tai muiden esiintyvien taiteilijoiden tms. meikkaaminen
- sormen- ja varpaankynsien puhdistaminen, muotoileminen ja lakkaaminen ja jalkojen pienten vaivojen kuten känsien, kovettumien tai epämuodostuneiden varpaankynsien hoitaminen; jalkojen perushoito
- vartalon karvoituksen poistaminen ja muotoilu

Esimerkkejä:
- kosmetologi
- manikyristi
- pedikyristi
- maskeeraaja Tähän kuuluu:  Tähän ei kuulu: - jalkaterapeutti (3255)
- luontaishoitaja (3230)
- hieroja (53294)
- kuntohoitaja (53294)",,,2010-01-01,
515,1b790c40-af72-4f27-b75c-a97623a86138,VALID,Kiinteistöhuollon ja siivoustyön esimiehet,Arbetsledare inom städning och fastighetsskötsel,Building and housekeeping supervisors,"Luokan yleiskuvaus: Koordinoivat, laativat aikatauluja ja valvovat siivoojien ja muun kiinteistöhuoltohenkilöstön työtä liike-, teollisuus- ja asuinkiinteistöissä sekä yksityisasunnoissa.

Tehtäviin kuuluu yleensä: antavat töitä ja tarkastavat kiinteistöjen tiloja varmistaakseen, että siivous-, kotitalous- ja huoltotyöt on tehty asianmukaisesti; tekevät varastoinventaarioita riittävän käteisvaraston varmistamiseksi; valitsevat ja palkkaavat työnhakijoita; kouluttavat uusia ja kokeneita työntekijöitä; esittävät henkilöstöä koskevia ylennyksiä, siirtoja ja erottamisia; voivat osallistua siivoukseen, huolto- ym. tehtäviin. Tähän kuuluu: - 5151 Siivoustyön esimiehet toimistoissa, hotelleissa ja muissa laitoksissa
- 5152 Yksityiskotien taloudenhoitajat
- 5153 Kiinteistöhuollon työntekijät Tähän ei kuulu: ",,,2010-01-01,
5151,014a23b6-c638-430b-b833-9ef28d474490,VALID,"Siivoustyön esimiehet toimistoissa, hotelleissa ja muissa laitoksissa","Arbetsledare inom städning på kontor, hotell m.fl.","Cleaning and housekeeping supervisors in offices, hotels and other establishments","Luokan yleiskuvaus: Organisoivat, valvovat ja toteuttavat siivoustehtäviä hotellien, toimistojen ja muiden laitosten sekä lentokoneiden, junien, bussien ja vastaavien ajoneuvojen sisätiloissa ja varustuksissa.

Tehtäviä:
- suunnittelevat ja johtavat työtä siivousliikkeessä ja suurissa yrityksissä
- neuvottelevat asiakkaiden kanssa siivouksen tasosta tms.
- hankkivat tarvikkeita; valvovat tarvikkeiden varastointia ja jakelua
- voivat huolehtia talous- ja henkilöstöasioista (työhönotto, koulutus jne.)
- voivat osallistua siivoustyöhön

Esimerkkejä:
- siivoustyönjohtaja
- palveluvastaava (siivous)
- palveluesimies (siivous)
- hotelliemäntä (siivous) Tähän kuuluu:  Tähän ei kuulu: - toimistosiivooja (91121)
- junasiivooja (91129)
- huoltomies (5153)",,,2010-01-01,
